ID,year,week,start.date,end.date,district,cases
22969,2023,47,2023-11-18,2023-11-24,Kilinochchi,7
22970,2023,47,2023-11-18,2023-11-24,Mannar,1
22971,2023,47,2023-11-18,2023-11-24,Vavuniya,4
22972,2023,47,2023-11-18,2023-11-24,Mullaitivu,0
22973,2023,47,2023-11-18,2023-11-24,Batticaloa,22
22974,2023,47,2023-11-18,2023-11-24,Ampara,3
22975,2023,47,2023-11-18,2023-11-24,Trincomalee,5
22976,2023,47,2023-11-18,2023-11-24,Kurunegala,50
22977,2023,47,2023-11-18,2023-11-24,Puttalam,28
22978,2023,47,2023-11-18,2023-11-24,Anuradhapura,0
22979,2023,47,2023-11-18,2023-11-24,Polonnaruwa,13
22980,2023,47,2023-11-18,2023-11-24,Badulla,48
22981,2023,47,2023-11-18,2023-11-24,Monaragala,1
22982,2023,47,2023-11-18,2023-11-24,Ratnapura,22
22983,2023,47,2023-11-18,2023-11-24,Kegalle,5
22984,2023,47,2023-11-18,2023-11-24,Kalmune,1
22985,2023,48,2023-11-25,2023-12-01,Colombo,341
22986,2023,48,2023-11-25,2023-12-01,Gampaha,92
22987,2023,48,2023-11-25,2023-12-01,Kalutara,34
22988,2023,48,2023-11-25,2023-12-01,Kandy,175
22989,2023,48,2023-11-25,2023-12-01,Matale,94
22990,2023,48,2023-11-25,2023-12-01,NuwaraEliya,16
22991,2023,48,2023-11-25,2023-12-01,Galle,121
22992,2023,48,2023-11-25,2023-12-01,Hambanthota,42
22993,2023,48,2023-11-25,2023-12-01,Matara,28
22994,2023,48,2023-11-25,2023-12-01,Jaffna,196
22995,2023,48,2023-11-25,2023-12-01,Kilinochchi,5
22996,2023,48,2023-11-25,2023-12-01,Mannar,7
22997,2023,48,2023-11-25,2023-12-01,Vavuniya,4
22998,2023,48,2023-11-25,2023-12-01,Mullaitivu,3
22999,2023,48,2023-11-25,2023-12-01,Batticaloa,55
23000,2023,48,2023-11-25,2023-12-01,Ampara,13
23001,2023,48,2023-11-25,2023-12-01,Trincomalee,21
23002,2023,48,2023-11-25,2023-12-01,Kurunegala,131
23003,2023,48,2023-11-25,2023-12-01,Puttalam,102
23004,2023,48,2023-11-25,2023-12-01,Anuradhapura,13
23005,2023,48,2023-11-25,2023-12-01,Polonnaruwa,10
23006,2023,48,2023-11-25,2023-12-01,Badulla,43
23007,2023,48,2023-11-25,2023-12-01,Monaragala,22
23008,2023,48,2023-11-25,2023-12-01,Ratnapura,155
23009,2023,48,2023-11-25,2023-12-01,Kegalle,96
23010,2023,48,2023-11-25,2023-12-01,Kalmune,9
23011,2023,49,2023-12-02,2023-12-08,Colombo,450
23012,2023,49,2023-12-02,2023-12-08,Gampaha,192
23013,2023,49,2023-12-02,2023-12-08,Kalutara,85
23014,2023,49,2023-12-02,2023-12-08,Kandy,469
23015,2023,49,2023-12-02,2023-12-08,Matale,61
23016,2023,49,2023-12-02,2023-12-08,NuwaraEliya,26
23017,2023,49,2023-12-02,2023-12-08,Galle,154
23018,2023,49,2023-12-02,2023-12-08,Hambanthota,55
23019,2023,49,2023-12-02,2023-12-08,Matara,37
23020,2023,49,2023-12-02,2023-12-08,Jaffna,311
23021,2023,49,2023-12-02,2023-12-08,Kilinochchi,9
23022,2023,49,2023-12-02,2023-12-08,Mannar,9
23023,2023,49,2023-12-02,2023-12-08,Vavuniya,1
23024,2023,49,2023-12-02,2023-12-08,Mullaitivu,1
23025,2023,49,2023-12-02,2023-12-08,Batticaloa,89
23026,2023,49,2023-12-02,2023-12-08,Ampara,2
23027,2023,49,2023-12-02,2023-12-08,Trincomalee,20
23028,2023,49,2023-12-02,2023-12-08,Kurunegala,159
23029,2023,49,2023-12-02,2023-12-08,Puttalam,89
23030,2023,49,2023-12-02,2023-12-08,Anuradhapura,39
23031,2023,49,2023-12-02,2023-12-08,Polonnaruwa,20
23032,2023,49,2023-12-02,2023-12-08,Badulla,174
23033,2023,49,2023-12-02,2023-12-08,Monaragala,46
23034,2023,49,2023-12-02,2023-12-08,Ratnapura,50
23035,2023,49,2023-12-02,2023-12-08,Kegalle,111
23036,2023,49,2023-12-02,2023-12-08,Kalmune,30
23037,2023,50,2023-12-09,2023-12-15,Colombo,409
23038,2023,50,2023-12-09,2023-12-15,Gampaha,130
23039,2023,50,2023-12-09,2023-12-15,Kalutara,104
23040,2023,50,2023-12-09,2023-12-15,Kandy,353
23041,2023,50,2023-12-09,2023-12-15,Matale,74
23042,2023,50,2023-12-09,2023-12-15,NuwaraEliya,25
23043,2023,50,2023-12-09,2023-12-15,Galle,113
23044,2023,50,2023-12-09,2023-12-15,Hambanthota,43
23045,2023,50,2023-12-09,2023-12-15,Matara,38
23046,2023,50,2023-12-09,2023-12-15,Jaffna,423
23047,2023,50,2023-12-09,2023-12-15,Kilinochchi,11
23048,2023,50,2023-12-09,2023-12-15,Mannar,14
23049,2023,50,2023-12-09,2023-12-15,Vavuniya,5
23050,2023,50,2023-12-09,2023-12-15,Mullaitivu,4
23051,2023,50,2023-12-09,2023-12-15,Batticaloa,95
23052,2023,50,2023-12-09,2023-12-15,Ampara,6
23053,2023,50,2023-12-09,2023-12-15,Trincomalee,21
23054,2023,50,2023-12-09,2023-12-15,Kurunegala,155
23055,2023,50,2023-12-09,2023-12-15,Puttalam,107
23056,2023,50,2023-12-09,2023-12-15,Anuradhapura,30
23057,2023,50,2023-12-09,2023-12-15,Polonnaruwa,16
23058,2023,50,2023-12-09,2023-12-15,Badulla,178
23059,2023,50,2023-12-09,2023-12-15,Monaragala,30
23060,2023,50,2023-12-09,2023-12-15,Ratnapura,106
23061,2023,50,2023-12-09,2023-12-15,Kegalle,63
23062,2023,50,2023-12-09,2023-12-15,Kalmune,34
23063,2023,51,2023-12-16,2023-12-22,Colombo,476
23064,2023,51,2023-12-16,2023-12-22,Gampaha,217
23065,2023,51,2023-12-16,2023-12-22,Kalutara,693
23066,2023,51,2023-12-16,2023-12-22,Kandy,418
23067,2023,51,2023-12-16,2023-12-22,Matale,101
23068,2023,51,2023-12-16,2023-12-22,NuwaraEliya,36
23069,2023,51,2023-12-16,2023-12-22,Galle,126
23070,2023,51,2023-12-16,2023-12-22,Hambanthota,72
23071,2023,51,2023-12-16,2023-12-22,Matara,36
23072,2023,51,2023-12-16,2023-12-22,Jaffna,706
23073,2023,51,2023-12-16,2023-12-22,Kilinochchi,20
23074,2023,51,2023-12-16,2023-12-22,Mannar,17
23075,2023,51,2023-12-16,2023-12-22,Vavuniya,22
23076,2023,51,2023-12-16,2023-12-22,Mullaitivu,13
23077,2023,51,2023-12-16,2023-12-22,Batticaloa,88
23078,2023,51,2023-12-16,2023-12-22,Ampara,14
23079,2023,51,2023-12-16,2023-12-22,Trincomalee,28
23080,2023,51,2023-12-16,2023-12-22,Kurunegala,172
23081,2023,51,2023-12-16,2023-12-22,Puttalam,96
23082,2023,51,2023-12-16,2023-12-22,Anuradhapura,22
23083,2023,51,2023-12-16,2023-12-22,Polonnaruwa,33
23084,2023,51,2023-12-16,2023-12-22,Badulla,16
23085,2023,51,2023-12-16,2023-12-22,Monaragala,172
23086,2023,51,2023-12-16,2023-12-22,Ratnapura,44
23087,2023,51,2023-12-16,2023-12-22,Kegalle,90
23088,2023,51,2023-12-16,2023-12-22,Kalmune,101
23089,2024,52,2023-12-23,2023-12-29,Colombo,375
23090,2024,52,2023-12-23,2023-12-29,Gampaha,146
23091,2024,52,2023-12-23,2023-12-29,Kalutara,89
23092,2024,52,2023-12-23,2023-12-29,Kandy,330
23093,2024,52,2023-12-23,2023-12-29,Matale,71
23094,2024,52,2023-12-23,2023-12-29,NuwaraEliya,13
23095,2024,52,2023-12-23,2023-12-29,Galle,93
23096,2024,52,2023-12-23,2023-12-29,Hambanthota,18
23097,2024,52,2023-12-23,2023-12-29,Matara,20
23098,2024,52,2023-12-23,2023-12-29,Jaffna,746
23099,2024,52,2023-12-23,2023-12-29,Kilinochchi,17
23100,2024,52,2023-12-23,2023-12-29,Mannar,25
23101,2024,52,2023-12-23,2023-12-29,Vavuniya,19
23102,2024,52,2023-12-23,2023-12-29,Mullaitivu,24
23103,2024,52,2023-12-23,2023-12-29,Batticaloa,113
23104,2024,52,2023-12-23,2023-12-29,Ampara,5
23105,2024,52,2023-12-23,2023-12-29,Trincomalee,23
23106,2024,52,2023-12-23,2023-12-29,Kurunegala,164
23107,2024,52,2023-12-23,2023-12-29,Puttalam,63
23108,2024,52,2023-12-23,2023-12-29,Anuradhapura,42
23109,2024,52,2023-12-23,2023-12-29,Polonnaruwa,8
23110,2024,52,2023-12-23,2023-12-29,Badulla,120
23111,2024,52,2023-12-23,2023-12-29,Monaragala,29
23112,2024,52,2023-12-23,2023-12-29,Ratnapura,54
23113,2024,52,2023-12-23,2023-12-29,Kegalle,119
23114,2024,52,2023-12-23,2023-12-29,Kalmune,34
23115,2024,1,2023-12-30,2024-01-05,Colombo,299
23116,2024,1,2023-12-30,2024-01-05,Gampaha,146
23117,2024,1,2023-12-30,2024-01-05,Kalutara,77
23118,2024,1,2023-12-30,2024-01-05,Kandy,237
23119,2024,1,2023-12-30,2024-01-05,Matale,40
23120,2024,1,2023-12-30,2024-01-05,NuwaraEliya,19
23121,2024,1,2023-12-30,2024-01-05,Galle,107
23122,2024,1,2023-12-30,2024-01-05,Hambanthota,38
23123,2024,1,2023-12-30,2024-01-05,Matara,46
23124,2024,1,2023-12-30,2024-01-05,Jaffna,623
23125,2024,1,2023-12-30,2024-01-05,Kilinochchi,29
23126,2024,1,2023-12-30,2024-01-05,Mannar,53
23127,2024,1,2023-12-30,2024-01-05,Vavuniya,20
23128,2024,1,2023-12-30,2024-01-05,Mullaitivu,25
23129,2024,1,2023-12-30,2024-01-05,Batticaloa,142
23130,2024,1,2023-12-30,2024-01-05,Ampara,11
23131,2024,1,2023-12-30,2024-01-05,Trincomalee,42
23132,2024,1,2023-12-30,2024-01-05,Kurunegala,155
23133,2024,1,2023-12-30,2024-01-05,Puttalam,90
23134,2024,1,2023-12-30,2024-01-05,Anuradhapura,28
23135,2024,1,2023-12-30,2024-01-05,Polonnaruwa,21
23136,2024,1,2023-12-30,2024-01-05,Badulla,111
23137,2024,1,2023-12-30,2024-01-05,Monaragala,42
23138,2024,1,2023-12-30,2024-01-05,Ratnapura,76
23139,2024,1,2023-12-30,2024-01-05,Kegalle,112
23140,2024,1,2023-12-30,2024-01-05,Kalmune,67
23141,2024,2,2024-01-06,2024-01-12,Colombo,549
23142,2024,2,2024-01-06,2024-01-12,Gampaha,111
23143,2024,2,2024-01-06,2024-01-12,Kalutara,103
23144,2024,2,2024-01-06,2024-01-12,Kandy,199
23145,2024,2,2024-01-06,2024-01-12,Matale,39
23146,2024,2,2024-01-06,2024-01-12,NuwaraEliya,28
23147,2024,2,2024-01-06,2024-01-12,Galle,84
23148,2024,2,2024-01-06,2024-01-12,Hambanthota,55
23149,2024,2,2024-01-06,2024-01-12,Matara,35
23150,2024,2,2024-01-06,2024-01-12,Jaffna,805
23151,2024,2,2024-01-06,2024-01-12,Kilinochchi,52
23152,2024,2,2024-01-06,2024-01-12,Mannar,35
23153,2024,2,2024-01-06,2024-01-12,Vavuniya,27
23154,2024,2,2024-01-06,2024-01-12,Mullaitivu,26
23155,2024,2,2024-01-06,2024-01-12,Batticaloa,123
23156,2024,2,2024-01-06,2024-01-12,Ampara,10
23157,2024,2,2024-01-06,2024-01-12,Trincomalee,50
23158,2024,2,2024-01-06,2024-01-12,Kurunegala,127
23159,2024,2,2024-01-06,2024-01-12,Puttalam,92
23160,2024,2,2024-01-06,2024-01-12,Anuradhapura,28
23161,2024,2,2024-01-06,2024-01-12,Polonnaruwa,12
23162,2024,2,2024-01-06,2024-01-12,Badulla,78
23163,2024,2,2024-01-06,2024-01-12,Monaragala,29
23164,2024,2,2024-01-06,2024-01-12,Ratnapura,77
23165,2024,2,2024-01-06,2024-01-12,Kegalle,104
23166,2024,2,2024-01-06,2024-01-12,Kalmune,35
23167,2024,3,2024-01-13,2024-01-19,Colombo,477
23168,2024,3,2024-01-13,2024-01-19,Gampaha,147
23169,2024,3,2024-01-13,2024-01-19,Kalutara,105
23170,2024,3,2024-01-13,2024-01-19,Kandy,165
23171,2024,3,2024-01-13,2024-01-19,Matale,47
23172,2024,3,2024-01-13,2024-01-19,NuwaraEliya,22
23173,2024,3,2024-01-13,2024-01-19,Galle,132
23174,2024,3,2024-01-13,2024-01-19,Hambanthota,33
23175,2024,3,2024-01-13,2024-01-19,Matara,27
23176,2024,3,2024-01-13,2024-01-19,Jaffna,595
23177,2024,3,2024-01-13,2024-01-19,Kilinochchi,20
23178,2024,3,2024-01-13,2024-01-19,Mannar,13
23179,2024,3,2024-01-13,2024-01-19,Vavuniya,14
23180,2024,3,2024-01-13,2024-01-19,Mullaitivu,31
23181,2024,3,2024-01-13,2024-01-19,Batticaloa,122
23182,2024,3,2024-01-13,2024-01-19,Ampara,8
23183,2024,3,2024-01-13,2024-01-19,Trincomalee,33
23184,2024,3,2024-01-13,2024-01-19,Kurunegala,62
23185,2024,3,2024-01-13,2024-01-19,Puttalam,127
23186,2024,3,2024-01-13,2024-01-19,Anuradhapura,95
23187,2024,3,2024-01-13,2024-01-19,Polonnaruwa,42
23188,2024,3,2024-01-13,2024-01-19,Badulla,13
23189,2024,3,2024-01-13,2024-01-19,Monaragala,87
23190,2024,3,2024-01-13,2024-01-19,Ratnapura,43
23191,2024,3,2024-01-13,2024-01-19,Kegalle,77
23192,2024,4,2024-01-20,2024-01-26,Colombo,499
23193,2024,4,2024-01-20,2024-01-26,Gampaha,150
23194,2024,4,2024-01-20,2024-01-26,Kalutara,96
23195,2024,4,2024-01-20,2024-01-26,Kandy,186
23196,2024,4,2024-01-20,2024-01-26,Matale,28
23197,2024,4,2024-01-20,2024-01-26,NuwaraEliya,18
23198,2024,4,2024-01-20,2024-01-26,Galle,119
23199,2024,4,2024-01-20,2024-01-26,Hambanthota,50
23200,2024,4,2024-01-20,2024-01-26,Matara,32
23201,2024,4,2024-01-20,2024-01-26,Jaffna,746
23202,2024,4,2024-01-20,2024-01-26,Kilinochchi,41
23203,2024,4,2024-01-20,2024-01-26,Mannar,10
23204,2024,4,2024-01-20,2024-01-26,Vavuniya,19
23205,2024,4,2024-01-20,2024-01-26,Mullaitivu,23
23206,2024,4,2024-01-20,2024-01-26,Batticaloa,88
23207,2024,4,2024-01-20,2024-01-26,Ampara,11
23208,2024,4,2024-01-20,2024-01-26,Trincomalee,42
23209,2024,4,2024-01-20,2024-01-26,Kurunegala,135
23210,2024,4,2024-01-20,2024-01-26,Puttalam,76
23211,2024,4,2024-01-20,2024-01-26,Anuradhapura,34
23212,2024,4,2024-01-20,2024-01-26,Polonnaruwa,12
23213,2024,4,2024-01-20,2024-01-26,Badulla,53
23214,2024,4,2024-01-20,2024-01-26,Monaragala,48
23215,2024,4,2024-01-20,2024-01-26,Ratnapura,67
23216,2024,4,2024-01-20,2024-01-26,Kegalle,91
23217,2024,5,2024-01-27,2024-02-02,Colombo,349
23218,2024,5,2024-01-27,2024-02-02,Gampaha,144
23219,2024,5,2024-01-27,2024-02-02,Kalutara,118
23220,2024,5,2024-01-27,2024-02-02,Kandy,126
23221,2024,5,2024-01-27,2024-02-02,Matale,22
23222,2024,5,2024-01-27,2024-02-02,NuwaraEliya,13
23223,2024,5,2024-01-27,2024-02-02,Galle,111
23224,2024,5,2024-01-27,2024-02-02,Hambanthota,37
23225,2024,5,2024-01-27,2024-02-02,Matara,29
23226,2024,5,2024-01-27,2024-02-02,Jaffna,483
23227,2024,5,2024-01-27,2024-02-02,Kilinochchi,22
23228,2024,5,2024-01-27,2024-02-02,Mannar,19
23229,2024,5,2024-01-27,2024-02-02,Vavuniya,5
23230,2024,5,2024-01-27,2024-02-02,Mullaitivu,11
23231,2024,5,2024-01-27,2024-02-02,Batticaloa,67
23232,2024,5,2024-01-27,2024-02-02,Ampara,12
23233,2024,5,2024-01-27,2024-02-02,Trincomalee,29
23234,2024,5,2024-01-27,2024-02-02,Kurunegala,103
23235,2024,5,2024-01-27,2024-02-02,Puttalam,52
23236,2024,5,2024-01-27,2024-02-02,Anuradhapura,11
23237,2024,5,2024-01-27,2024-02-02,Polonnaruwa,10
23238,2024,5,2024-01-27,2024-02-02,Badulla,24
23239,2024,5,2024-01-27,2024-02-02,Monaragala,36
23240,2024,5,2024-01-27,2024-02-02,Ratnapura,72
23241,2024,5,2024-01-27,2024-02-02,Kegalle,73
23242,2024,6,2024-02-03,2024-02-09,Colombo,382
23243,2024,6,2024-02-03,2024-02-09,Gampaha,165
23244,2024,6,2024-02-03,2024-02-09,Kalutara,113
23245,2024,6,2024-02-03,2024-02-09,Kandy,126
23246,2024,6,2024-02-03,2024-02-09,Matale,27
23247,2024,6,2024-02-03,2024-02-09,NuwaraEliya,18
23248,2024,6,2024-02-03,2024-02-09,Galle,103
23249,2024,6,2024-02-03,2024-02-09,Hambanthota,29
23250,2024,6,2024-02-03,2024-02-09,Matara,26
23251,2024,6,2024-02-03,2024-02-09,Jaffna,410
23252,2024,6,2024-02-03,2024-02-09,Kilinochchi,26
23253,2024,6,2024-02-03,2024-02-09,Mannar,21
23254,2024,6,2024-02-03,2024-02-09,Vavuniya,7
23255,2024,6,2024-02-03,2024-02-09,Mullaitivu,22
23256,2024,6,2024-02-03,2024-02-09,Batticaloa,82
23257,2024,6,2024-02-03,2024-02-09,Ampara,14
23258,2024,6,2024-02-03,2024-02-09,Trincomalee,31
23259,2024,6,2024-02-03,2024-02-09,Kurunegala,108
23260,2024,6,2024-02-03,2024-02-09,Puttalam,34
23261,2024,6,2024-02-03,2024-02-09,Anuradhapura,69
23262,2024,6,2024-02-03,2024-02-09,Polonnaruwa,19
23263,2024,6,2024-02-03,2024-02-09,Badulla,44
23264,2024,6,2024-02-03,2024-02-09,Monaragala,21
23265,2024,6,2024-02-03,2024-02-09,Ratnapura,82
23266,2024,6,2024-02-03,2024-02-09,Kegalle,89
23267,2024,7,2024-02-10,2024-02-16,Colombo,286
23268,2024,7,2024-02-10,2024-02-16,Gampaha,155
23269,2024,7,2024-02-10,2024-02-16,Kalutara,81
23270,2024,7,2024-02-10,2024-02-16,Kandy,86
23271,2024,7,2024-02-10,2024-02-16,Matale,30
23272,2024,7,2024-02-10,2024-02-16,NuwaraEliya,9
23273,2024,7,2024-02-10,2024-02-16,Galle,66
23274,2024,7,2024-02-10,2024-02-16,Hambanthota,14
23275,2024,7,2024-02-10,2024-02-16,Matara,23
23276,2024,7,2024-02-10,2024-02-16,Jaffna,292
23277,2024,7,2024-02-10,2024-02-16,Kilinochchi,22
23278,2024,7,2024-02-10,2024-02-16,Mannar,2
23279,2024,7,2024-02-10,2024-02-16,Vavuniya,3
23280,2024,7,2024-02-10,2024-02-16,Mullaitivu,8
23281,2024,7,2024-02-10,2024-02-16,Batticaloa,61
23282,2024,7,2024-02-10,2024-02-16,Ampara,19
23283,2024,7,2024-02-10,2024-02-16,Trincomalee,33
23284,2024,7,2024-02-10,2024-02-16,Kurunegala,26
23285,2024,7,2024-02-10,2024-02-16,Puttalam,102
23286,2024,7,2024-02-10,2024-02-16,Anuradhapura,29
23287,2024,7,2024-02-10,2024-02-16,Polonnaruwa,41
23288,2024,7,2024-02-10,2024-02-16,Badulla,12
23289,2024,7,2024-02-10,2024-02-16,Monaragala,15
23290,2024,7,2024-02-10,2024-02-16,Ratnapura,14
23291,2024,7,2024-02-10,2024-02-16,Kegalle,48
23292,2024,8,2024-02-17,2024-02-23,Colombo,269
23293,2024,8,2024-02-17,2024-02-23,Gampaha,111
23294,2024,8,2024-02-17,2024-02-23,Kalutara,77
23295,2024,8,2024-02-17,2024-02-23,Kandy,83
23296,2024,8,2024-02-17,2024-02-23,Matale,18
23297,2024,8,2024-02-17,2024-02-23,Galle,42
23298,2024,8,2024-02-17,2024-02-23,Hambanthota,35
23299,2024,8,2024-02-17,2024-02-23,Matara,29
23300,2024,8,2024-02-17,2024-02-23,Jaffna,224
23301,2024,8,2024-02-17,2024-02-23,Kilinochchi,12
23302,2024,8,2024-02-17,2024-02-23,Mannar,4
23303,2024,8,2024-02-17,2024-02-23,Vavuniya,4
23304,2024,8,2024-02-17,2024-02-23,Mullaitivu,9
23305,2024,8,2024-02-17,2024-02-23,Batticaloa,70
23306,2024,8,2024-02-17,2024-02-23,Ampara,5
23307,2024,8,2024-02-17,2024-02-23,Trincomalee,26
23308,2024,8,2024-02-17,2024-02-23,Kurunegala,61
23309,2024,8,2024-02-17,2024-02-23,Puttalam,29
23310,2024,8,2024-02-17,2024-02-23,Anuradhapura,53
23311,2024,8,2024-02-17,2024-02-23,Polonnaruwa,17
23312,2024,8,2024-02-17,2024-02-23,Badulla,15
23313,2024,8,2024-02-17,2024-02-23,Monaragala,27
23314,2024,8,2024-02-17,2024-02-23,Ratnapura,57
23315,2024,8,2024-02-17,2024-02-23,Kegalle,71
23316,2024,9,2024-02-24,2024-03-01,Colombo,252
23317,2024,9,2024-02-24,2024-03-01,Gampaha,102
23318,2024,9,2024-02-24,2024-03-01,Kalutara,54
23319,2024,9,2024-02-24,2024-03-01,Kandy,58
23320,2024,9,2024-02-24,2024-03-01,Matale,16
23321,2024,9,2024-02-24,2024-03-01,NuwaraEliya,6
23322,2024,9,2024-02-24,2024-03-01,Galle,75
23323,2024,9,2024-02-24,2024-03-01,Hambanthota,18
23324,2024,9,2024-02-24,2024-03-01,Matara,15
23325,2024,9,2024-02-24,2024-03-01,Jaffna,148
23326,2024,9,2024-02-24,2024-03-01,Kilinochchi,9
23327,2024,9,2024-02-24,2024-03-01,Mannar,4
23328,2024,9,2024-02-24,2024-03-01,Vavuniya,3
23329,2024,9,2024-02-24,2024-03-01,Mullaitivu,2
23330,2024,9,2024-02-24,2024-03-01,Batticaloa,51
23331,2024,9,2024-02-24,2024-03-01,Ampara,7
23332,2024,9,2024-02-24,2024-03-01,Trincomalee,26
23333,2024,9,2024-02-24,2024-03-01,Kurunegala,58
23334,2024,9,2024-02-24,2024-03-01,Puttalam,21
23335,2024,9,2024-02-24,2024-03-01,Anuradhapura,50
23336,2024,9,2024-02-24,2024-03-01,Polonnaruwa,7
23337,2024,9,2024-02-24,2024-03-01,Badulla,8
23338,2024,9,2024-02-24,2024-03-01,Monaragala,25
23339,2024,9,2024-02-24,2024-03-01,Ratnapura,57
23340,2024,9,2024-02-24,2024-03-01,Kegalle,43
23341,2024,10,2024-03-02,2024-03-08,Colombo,170
23342,2024,10,2024-03-02,2024-03-08,Gampaha,68
23343,2024,10,2024-03-02,2024-03-08,Kalutara,43
23344,2024,10,2024-03-02,2024-03-08,Kandy,68
23345,2024,10,2024-03-02,2024-03-08,Matale,11
23346,2024,10,2024-03-02,2024-03-08,Galle,40
23347,2024,10,2024-03-02,2024-03-08,Hambanthota,22
23348,2024,10,2024-03-02,2024-03-08,Matara,28
23349,2024,10,2024-03-02,2024-03-08,Jaffna,143
23350,2024,10,2024-03-02,2024-03-08,Kilinochchi,8
23351,2024,10,2024-03-02,2024-03-08,Mannar,4
23352,2024,10,2024-03-02,2024-03-08,Vavuniya,5
23353,2024,10,2024-03-02,2024-03-08,Mullaitivu,5
23354,2024,10,2024-03-02,2024-03-08,Batticaloa,67
23355,2024,10,2024-03-02,2024-03-08,Ampara,9
23356,2024,10,2024-03-02,2024-03-08,Trincomalee,13
23357,2024,10,2024-03-02,2024-03-08,Kurunegala,67
23358,2024,10,2024-03-02,2024-03-08,Puttalam,14
23359,2024,10,2024-03-02,2024-03-08,Anuradhapura,42
23360,2024,10,2024-03-02,2024-03-08,Polonnaruwa,11
23361,2024,10,2024-03-02,2024-03-08,Badulla,11
23362,2024,10,2024-03-02,2024-03-08,Monaragala,17
23363,2024,10,2024-03-02,2024-03-08,Ratnapura,38
23364,2024,10,2024-03-02,2024-03-08,Kegalle,34
23365,2024,11,2024-03-09,2024-03-15,Colombo,207
23366,2024,11,2024-03-09,2024-03-15,Gampaha,90
23367,2024,11,2024-03-09,2024-03-15,Kalutara,91
23368,2024,11,2024-03-09,2024-03-15,Kandy,59
23369,2024,11,2024-03-09,2024-03-15,Matale,8
23370,2024,11,2024-03-09,2024-03-15,Galle,28
23371,2024,11,2024-03-09,2024-03-15,Hambanthota,27
23372,2024,11,2024-03-09,2024-03-15,Matara,23
23373,2024,11,2024-03-09,2024-03-15,Jaffna,99
23374,2024,11,2024-03-09,2024-03-15,Kilinochchi,8
23375,2024,11,2024-03-09,2024-03-15,Mannar,1
23376,2024,11,2024-03-09,2024-03-15,Vavuniya,5
23377,2024,11,2024-03-09,2024-03-15,Mullaitivu,7
23378,2024,11,2024-03-09,2024-03-15,Batticaloa,55
23379,2024,11,2024-03-09,2024-03-15,Ampara,13
23380,2024,11,2024-03-09,2024-03-15,Trincomalee,23
23381,2024,11,2024-03-09,2024-03-15,Kurunegala,50
23382,2024,11,2024-03-09,2024-03-15,Puttalam,9
23383,2024,11,2024-03-09,2024-03-15,Anuradhapura,33
23384,2024,11,2024-03-09,2024-03-15,Polonnaruwa,10
23385,2024,11,2024-03-09,2024-03-15,Badulla,13
23386,2024,11,2024-03-09,2024-03-15,Monaragala,19
23387,2024,11,2024-03-09,2024-03-15,Ratnapura,56
23388,2024,11,2024-03-09,2024-03-15,Kegalle,44
23389,2024,12,2024-03-16,2024-03-22,Colombo,146
23390,2024,12,2024-03-16,2024-03-22,Gampaha,80
23391,2024,12,2024-03-16,2024-03-22,Kalutara,78
23392,2024,12,2024-03-16,2024-03-22,Kandy,42
23393,2024,12,2024-03-16,2024-03-22,Matale,6
23394,2024,12,2024-03-16,2024-03-22,Galle,30
23395,2024,12,2024-03-16,2024-03-22,Hambanthota,17
23396,2024,12,2024-03-16,2024-03-22,Matara,14
23397,2024,12,2024-03-16,2024-03-22,Jaffna,67
23398,2024,12,2024-03-16,2024-03-22,Kilinochchi,7
23399,2024,12,2024-03-16,2024-03-22,Mannar,1
23400,2024,12,2024-03-16,2024-03-22,Vavuniya,2
23401,2024,12,2024-03-16,2024-03-22,Mullaitivu,1
23402,2024,12,2024-03-16,2024-03-22,Batticaloa,28
23403,2024,12,2024-03-16,2024-03-22,Ampara,7
23404,2024,12,2024-03-16,2024-03-22,Trincomalee,21
23405,2024,12,2024-03-16,2024-03-22,Kurunegala,29
23406,2024,12,2024-03-16,2024-03-22,Puttalam,12
23407,2024,12,2024-03-16,2024-03-22,Anuradhapura,18
23408,2024,12,2024-03-16,2024-03-22,Polonnaruwa,15
23409,2024,12,2024-03-16,2024-03-22,Badulla,7
23410,2024,12,2024-03-16,2024-03-22,Monaragala,12
23411,2024,12,2024-03-16,2024-03-22,Ratnapura,48
23412,2024,12,2024-03-16,2024-03-22,Kegalle,35
23413,2024,13,2024-03-23,2024-03-29,Colombo,130
23414,2024,13,2024-03-23,2024-03-29,Gampaha,60
23415,2024,13,2024-03-23,2024-03-29,Kalutara,69
23416,2024,13,2024-03-23,2024-03-29,Kandy,51
23417,2024,13,2024-03-23,2024-03-29,Matale,12
23418,2024,13,2024-03-23,2024-03-29,Galle,20
23419,2024,13,2024-03-23,2024-03-29,Hambanthota,29
23420,2024,13,2024-03-23,2024-03-29,Matara,14
23421,2024,13,2024-03-23,2024-03-29,Jaffna,68
23422,2024,13,2024-03-23,2024-03-29,Kilinochchi,2
23423,2024,13,2024-03-23,2024-03-29,Mannar,2
23424,2024,13,2024-03-23,2024-03-29,Vavuniya,2
23425,2024,13,2024-03-23,2024-03-29,Mullaitivu,1
23426,2024,13,2024-03-23,2024-03-29,Batticaloa,26
23427,2024,13,2024-03-23,2024-03-29,Ampara,1
23428,2024,13,2024-03-23,2024-03-29,Trincomalee,12
23429,2024,13,2024-03-23,2024-03-29,Kurunegala,19
23430,2024,13,2024-03-23,2024-03-29,Puttalam,9
